None
1 0.081
2 -0.206
3 -0.023
4 0.512
5 0.744
6 -0.351
7 -0.003
8 -0.906
9 -0.313
10 -0.219
11 -0.052
12 0.255
13 -0.735
14 -0.828
15 0.155
16 -0.103
17 -1.434
18 -1.650
19 0.947
20 -0.158
21 -0.093
22 0.000
23 0.255
24 0.451
25 0.361
26 0.744
27 -0.052
28 0.577
29 0.164
30 -0.048
31 0.348
32 -0.081
33 0.332
34 -0.351
35 -0.364
36 -0.129
37 0.081
38 0.090
39 -0.081
40 -0.052
41 0.193
42 -0.206
43 -0.052
44 -0.013
45 -0.081
